scenario_key,scenario_label,year,end_height,burn_active,capacity_pct,reward_per_block_atho,annual_issuance_atho,annual_fees_total_atho,annual_burn_atho,annual_miner_fees_atho,annual_miner_revenue_atho,cumulative_emitted_atho,cumulative_burned_atho,circulating_supply_atho,annual_net_change_atho,annual_net_rate_pct,tx_per_block_est,tps_est
no_burn_100,No Burn (100% block capacity),115,30221999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,32320000.00000000,0E-8,32320000.00000000,65700.00000000,0.20369377,4416,36.80000000
no_burn_100,No Burn (100% block capacity),116,30484799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,32385700.00000000,0E-8,32385700.00000000,65700.00000000,0.20327970,4416,36.80000000
no_burn_100,No Burn (100% block capacity),117,30747599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,32451400.00000000,0E-8,32451400.00000000,65700.00000000,0.20286731,4416,36.80000000
no_burn_100,No Burn (100% block capacity),118,31010399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,32517100.00000000,0E-8,32517100.00000000,65700.00000000,0.20245660,4416,36.80000000
no_burn_100,No Burn (100% block capacity),119,31273199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,32582800.00000000,0E-8,32582800.00000000,65700.00000000,0.20204754,4416,36.80000000
no_burn_100,No Burn (100% block capacity),120,31535999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,32648500.00000000,0E-8,32648500.00000000,65700.00000000,0.20164013,4416,36.80000000
no_burn_100,No Burn (100% block capacity),121,31798799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,32714200.00000000,0E-8,32714200.00000000,65700.00000000,0.20123436,4416,36.80000000
no_burn_100,No Burn (100% block capacity),122,32061599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,32779900.00000000,0E-8,32779900.00000000,65700.00000000,0.20083022,4416,36.80000000
no_burn_100,No Burn (100% block capacity),123,32324399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,32845600.00000000,0E-8,32845600.00000000,65700.00000000,0.20042770,4416,36.80000000
no_burn_100,No Burn (100% block capacity),124,32587199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,32911300.00000000,0E-8,32911300.00000000,65700.00000000,0.20002679,4416,36.80000000
no_burn_100,No Burn (100% block capacity),125,32849999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,32977000.00000000,0E-8,32977000.00000000,65700.00000000,0.19962748,4416,36.80000000
no_burn_100,No Burn (100% block capacity),126,33112799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33042700.00000000,0E-8,33042700.00000000,65700.00000000,0.19922977,4416,36.80000000
no_burn_100,No Burn (100% block capacity),127,33375599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33108400.00000000,0E-8,33108400.00000000,65700.00000000,0.19883363,4416,36.80000000
no_burn_100,No Burn (100% block capacity),128,33638399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33174100.00000000,0E-8,33174100.00000000,65700.00000000,0.19843907,4416,36.80000000
no_burn_100,No Burn (100% block capacity),129,33901199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33239800.00000000,0E-8,33239800.00000000,65700.00000000,0.19804607,4416,36.80000000
no_burn_100,No Burn (100% block capacity),130,34163999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33305500.00000000,0E-8,33305500.00000000,65700.00000000,0.19765462,4416,36.80000000
no_burn_100,No Burn (100% block capacity),131,34426799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33371200.00000000,0E-8,33371200.00000000,65700.00000000,0.19726472,4416,36.80000000
no_burn_100,No Burn (100% block capacity),132,34689599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33436900.00000000,0E-8,33436900.00000000,65700.00000000,0.19687635,4416,36.80000000
no_burn_100,No Burn (100% block capacity),133,34952399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33502600.00000000,0E-8,33502600.00000000,65700.00000000,0.19648951,4416,36.80000000
no_burn_100,No Burn (100% block capacity),134,35215199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33568300.00000000,0E-8,33568300.00000000,65700.00000000,0.19610418,4416,36.80000000
no_burn_100,No Burn (100% block capacity),135,35477999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33634000.00000000,0E-8,33634000.00000000,65700.00000000,0.19572037,4416,36.80000000
no_burn_100,No Burn (100% block capacity),136,35740799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33699700.00000000,0E-8,33699700.00000000,65700.00000000,0.19533805,4416,36.80000000
no_burn_100,No Burn (100% block capacity),137,36003599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33765400.00000000,0E-8,33765400.00000000,65700.00000000,0.19495723,4416,36.80000000
no_burn_100,No Burn (100% block capacity),138,36266399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33831100.00000000,0E-8,33831100.00000000,65700.00000000,0.19457788,4416,36.80000000
no_burn_100,No Burn (100% block capacity),139,36529199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33896800.00000000,0E-8,33896800.00000000,65700.00000000,0.19420001,4416,36.80000000
no_burn_100,No Burn (100% block capacity),140,36791999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,33962500.00000000,0E-8,33962500.00000000,65700.00000000,0.19382361,4416,36.80000000
no_burn_100,No Burn (100% block capacity),141,37054799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34028200.00000000,0E-8,34028200.00000000,65700.00000000,0.19344866,4416,36.80000000
no_burn_100,No Burn (100% block capacity),142,37317599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34093900.00000000,0E-8,34093900.00000000,65700.00000000,0.19307516,4416,36.80000000
no_burn_100,No Burn (100% block capacity),143,37580399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34159600.00000000,0E-8,34159600.00000000,65700.00000000,0.19270309,4416,36.80000000
no_burn_100,No Burn (100% block capacity),144,37843199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34225300.00000000,0E-8,34225300.00000000,65700.00000000,0.19233246,4416,36.80000000
no_burn_100,No Burn (100% block capacity),145,38105999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34291000.00000000,0E-8,34291000.00000000,65700.00000000,0.19196326,4416,36.80000000
no_burn_100,No Burn (100% block capacity),146,38368799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34356700.00000000,0E-8,34356700.00000000,65700.00000000,0.19159546,4416,36.80000000
no_burn_100,No Burn (100% block capacity),147,38631599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34422400.00000000,0E-8,34422400.00000000,65700.00000000,0.19122908,4416,36.80000000
no_burn_100,No Burn (100% block capacity),148,38894399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34488100.00000000,0E-8,34488100.00000000,65700.00000000,0.19086409,4416,36.80000000
no_burn_100,No Burn (100% block capacity),149,39157199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34553800.00000000,0E-8,34553800.00000000,65700.00000000,0.19050049,4416,36.80000000
no_burn_100,No Burn (100% block capacity),150,39419999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34619500.00000000,0E-8,34619500.00000000,65700.00000000,0.19013828,4416,36.80000000
no_burn_100,No Burn (100% block capacity),151,39682799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34685200.00000000,0E-8,34685200.00000000,65700.00000000,0.18977744,4416,36.80000000
no_burn_100,No Burn (100% block capacity),152,39945599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34750900.00000000,0E-8,34750900.00000000,65700.00000000,0.18941797,4416,36.80000000
no_burn_100,No Burn (100% block capacity),153,40208399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34816600.00000000,0E-8,34816600.00000000,65700.00000000,0.18905985,4416,36.80000000
no_burn_100,No Burn (100% block capacity),154,40471199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34882300.00000000,0E-8,34882300.00000000,65700.00000000,0.18870309,4416,36.80000000
no_burn_100,No Burn (100% block capacity),155,40733999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,34948000.00000000,0E-8,34948000.00000000,65700.00000000,0.18834767,4416,36.80000000
no_burn_100,No Burn (100% block capacity),156,40996799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35013700.00000000,0E-8,35013700.00000000,65700.00000000,0.18799359,4416,36.80000000
no_burn_100,No Burn (100% block capacity),157,41259599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35079400.00000000,0E-8,35079400.00000000,65700.00000000,0.18764084,4416,36.80000000
no_burn_100,No Burn (100% block capacity),158,41522399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35145100.00000000,0E-8,35145100.00000000,65700.00000000,0.18728941,4416,36.80000000
no_burn_100,No Burn (100% block capacity),159,41785199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35210800.00000000,0E-8,35210800.00000000,65700.00000000,0.18693929,4416,36.80000000
no_burn_100,No Burn (100% block capacity),160,42047999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35276500.00000000,0E-8,35276500.00000000,65700.00000000,0.18659048,4416,36.80000000
no_burn_100,No Burn (100% block capacity),161,42310799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35342200.00000000,0E-8,35342200.00000000,65700.00000000,0.18624297,4416,36.80000000
no_burn_100,No Burn (100% block capacity),162,42573599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35407900.00000000,0E-8,35407900.00000000,65700.00000000,0.18589675,4416,36.80000000
no_burn_100,No Burn (100% block capacity),163,42836399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35473600.00000000,0E-8,35473600.00000000,65700.00000000,0.18555181,4416,36.80000000
no_burn_100,No Burn (100% block capacity),164,43099199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35539300.00000000,0E-8,35539300.00000000,65700.00000000,0.18520815,4416,36.80000000
no_burn_100,No Burn (100% block capacity),165,43361999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35605000.00000000,0E-8,35605000.00000000,65700.00000000,0.18486577,4416,36.80000000
no_burn_100,No Burn (100% block capacity),166,43624799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35670700.00000000,0E-8,35670700.00000000,65700.00000000,0.18452465,4416,36.80000000
no_burn_100,No Burn (100% block capacity),167,43887599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35736400.00000000,0E-8,35736400.00000000,65700.00000000,0.18418478,4416,36.80000000
no_burn_100,No Burn (100% block capacity),168,44150399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35802100.00000000,0E-8,35802100.00000000,65700.00000000,0.18384616,4416,36.80000000
no_burn_100,No Burn (100% block capacity),169,44413199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35867800.00000000,0E-8,35867800.00000000,65700.00000000,0.18350879,4416,36.80000000
no_burn_100,No Burn (100% block capacity),170,44675999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35933500.00000000,0E-8,35933500.00000000,65700.00000000,0.18317265,4416,36.80000000
no_burn_100,No Burn (100% block capacity),171,44938799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,35999200.00000000,0E-8,35999200.00000000,65700.00000000,0.18283774,4416,36.80000000
no_burn_100,No Burn (100% block capacity),172,45201599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36064900.00000000,0E-8,36064900.00000000,65700.00000000,0.18250406,4416,36.80000000
no_burn_100,No Burn (100% block capacity),173,45464399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36130600.00000000,0E-8,36130600.00000000,65700.00000000,0.18217159,4416,36.80000000
no_burn_100,No Burn (100% block capacity),174,45727199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36196300.00000000,0E-8,36196300.00000000,65700.00000000,0.18184032,4416,36.80000000
no_burn_100,No Burn (100% block capacity),175,45989999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36262000.00000000,0E-8,36262000.00000000,65700.00000000,0.18151026,4416,36.80000000
no_burn_100,No Burn (100% block capacity),176,46252799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36327700.00000000,0E-8,36327700.00000000,65700.00000000,0.18118140,4416,36.80000000
no_burn_100,No Burn (100% block capacity),177,46515599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36393400.00000000,0E-8,36393400.00000000,65700.00000000,0.18085373,4416,36.80000000
no_burn_100,No Burn (100% block capacity),178,46778399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36459100.00000000,0E-8,36459100.00000000,65700.00000000,0.18052724,4416,36.80000000
no_burn_100,No Burn (100% block capacity),179,47041199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36524800.00000000,0E-8,36524800.00000000,65700.00000000,0.18020192,4416,36.80000000
no_burn_100,No Burn (100% block capacity),180,47303999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36590500.00000000,0E-8,36590500.00000000,65700.00000000,0.17987778,4416,36.80000000
no_burn_100,No Burn (100% block capacity),181,47566799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36656200.00000000,0E-8,36656200.00000000,65700.00000000,0.17955480,4416,36.80000000
no_burn_100,No Burn (100% block capacity),182,47829599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36721900.00000000,0E-8,36721900.00000000,65700.00000000,0.17923298,4416,36.80000000
no_burn_100,No Burn (100% block capacity),183,48092399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36787600.00000000,0E-8,36787600.00000000,65700.00000000,0.17891231,4416,36.80000000
no_burn_100,No Burn (100% block capacity),184,48355199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36853300.00000000,0E-8,36853300.00000000,65700.00000000,0.17859279,4416,36.80000000
no_burn_100,No Burn (100% block capacity),185,48617999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36919000.00000000,0E-8,36919000.00000000,65700.00000000,0.17827440,4416,36.80000000
no_burn_100,No Burn (100% block capacity),186,48880799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,36984700.00000000,0E-8,36984700.00000000,65700.00000000,0.17795715,4416,36.80000000
no_burn_100,No Burn (100% block capacity),187,49143599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,37050400.00000000,0E-8,37050400.00000000,65700.00000000,0.17764102,4416,36.80000000
no_burn_100,No Burn (100% block capacity),188,49406399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,37116100.00000000,0E-8,37116100.00000000,65700.00000000,0.17732602,4416,36.80000000
no_burn_100,No Burn (100% block capacity),189,49669199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,37181800.00000000,0E-8,37181800.00000000,65700.00000000,0.17701213,4416,36.80000000
no_burn_100,No Burn (100% block capacity),190,49931999,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,37247500.00000000,0E-8,37247500.00000000,65700.00000000,0.17669935,4416,36.80000000
no_burn_100,No Burn (100% block capacity),191,50194799,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,37313200.00000000,0E-8,37313200.00000000,65700.00000000,0.17638768,4416,36.80000000
no_burn_100,No Burn (100% block capacity),192,50457599,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,37378900.00000000,0E-8,37378900.00000000,65700.00000000,0.17607710,4416,36.80000000
no_burn_100,No Burn (100% block capacity),193,50720399,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,37444600.00000000,0E-8,37444600.00000000,65700.00000000,0.17576761,4416,36.80000000
no_burn_100,No Burn (100% block capacity),194,50983199,1,100.0000,0.25000000,65700.00000000,147825.00000000,0E-8,147825.00000000,213525.00000000,37510300.00000000,0E-8,37510300.00000000,65700.00000000,0.17545921,4416,36.80000000
